commit ID,author name,committer name,message,URL,commit date
C_kwDOAyxcHdoAKGI3MDg4NGE0NzRlZGVlODBlYmI5ZDc0NDEwYzUxYzM0NDgyZjI3MDc,Mike McQuaid,GitHub,"Merge pull request #16848 from Homebrew/rubocop_default_hash_syntax

rubocop: default hash syntax.",https://api.github.com/repos/Homebrew/brew/git/commits/b70884a474edee80ebb9d74410c51c34482f2707,2024-03-08
C_kwDOAyxcHdoAKGUwY2VhOTAzZWM0NDMwOGMyM2M3YzYyZWMxNjFiNDM4NzYwNGQ3Mzg,apainintheneck,apainintheneck,s/to_api_hash/to_internal_api_hash/,https://api.github.com/repos/Homebrew/brew/git/commits/e0cea903ec44308c23c7c62ec161b4387604d738,2024-03-05
C_kwDOAyxcHdoAKDEyZDVhNDAyNjIyODBmYmE4YmY1OTJiYTFhYTIwYWU1MjA5ZDIwYWI,apainintheneck,apainintheneck,"dev-cmd/generate-cask-api: start generating cask internal JSON v3

This adds a new file to the output of `brew generate-cask-api` which
represents the new internal JSON v3 file. It involves removing
a bunch of unneeded hash keys while removing blank ones as well.

I've made some slight changes to the cask loader as well but more
might be necessary before this starts loading things correctly.
The full loader code will be added in a separate PR.",https://api.github.com/repos/Homebrew/brew/git/commits/12d5a40262280fba8bf592ba1aa20ae5209d20ab,2024-03-02
C_kwDOAyxcHdoAKGVhMjg5MmY4ZWU1ODQ5NDYyM2ZjM2MxNWNjOGNlODFiOTEyNGU2ZTY,Mike McQuaid,Mike McQuaid,brew.rb: handle missing args.,https://api.github.com/repos/Homebrew/brew/git/commits/ea2892f8ee58494623fc3c15cc8ce81b9124e6e6,2024-03-07
C_kwDOAyxcHdoAKDM2NTRjMWFkMmMyMGUxNGUxMjQwNzEwOGZhMmYwN2M4M2E3ZGQ2YTg,Mike McQuaid,GitHub,"Merge pull request #16844 from reitermarkus/tap-clear-all-caches

Actually clear all tap caches.",https://api.github.com/repos/Homebrew/brew/git/commits/3654c1ad2c20e14e12407108fa2f07c83a7dd6a8,2024-03-07
C_kwDOAyxcHdoAKDQ3ZmYwYjc2YzhhMmU4NDE2ZGY0MGI5M2Y1YWRlMDJiZWM3MjQxNDY,Markus Reiter,Markus Reiter,Actually clear all tap caches.,https://api.github.com/repos/Homebrew/brew/git/commits/47ff0b76c8a2e8416df40b93f5ade02bec724146,2024-02-23
C_kwDOAyxcHdoAKGJlOWMwYjg3ODc1NzNlNGVmYmJmNzMzNDdiN2YyYTc4YzQxNzZhNjI,Markus Reiter,Markus Reiter,Simplify `TapConfig`.,https://api.github.com/repos/Homebrew/brew/git/commits/be9c0b8787573e4efbbf73347b7f2a78c4176a62,2024-03-04
C_kwDOAyxcHdoAKDEyZDFlNTZmZjViZTY1NWNkZmNlMzE5YThlMGRiNWU4MTU5ZTkwNGE,Michael Cho,Michael Cho,"dev-cmd/bump: skip autobump formulae & casks

Instead output a message that corresponding formula/cask is on the
autobump list. This avoids deferring the information to the error
message within `bump-{formula,cask}-pr`.

Signed-off-by: Michael Cho <michael@michaelcho.dev>",https://api.github.com/repos/Homebrew/brew/git/commits/12d1e56ff5be655cdfce319a8e0db5e8159e904a,2024-03-06
C_kwDOAyxcHdoAKDNlYTc0ZWE0MTczODBlYzBmM2RhN2Q3MzE5NzZjZmJhMDhmNzZmNmY,Mike McQuaid,GitHub,"Merge pull request #16835 from reitermarkus/tap-config-private

Don't store tap config when value is unknown.",https://api.github.com/repos/Homebrew/brew/git/commits/3ea74ea417380ec0f3da7d731976cfba08f76f6f,2024-03-06
C_kwDOAyxcHdoAKDAyNmNhNjhjNWM5ZWNjZTVjYjI4N2FlODczMGZkOWEwYTJjZjgxNzY,Mike McQuaid,GitHub,"Merge pull request #16834 from reitermarkus/tap-new-private

Make `Tap::new` private.",https://api.github.com/repos/Homebrew/brew/git/commits/026ca68c5c9ecce5cb287ae8730fd9a0a2cf8176,2024-03-06
C_kwDOAyxcHdoAKGM3ZjRlMDA2ZjQ4NDJmYTYyZDhhMjBjNTc1YjE3YjJhZDhmZDZjMGM,Markus Reiter,Markus Reiter,Don't store tap config when value is unknown.,https://api.github.com/repos/Homebrew/brew/git/commits/c7f4e006f4842fa62d8a20c575b17b2ad8fd6c0c,2024-03-06
C_kwDOAyxcHdoAKGUzYTEwMmVmZDQxNzFmZGM3YzIyOGM5MzBiZjFhODE5YTgzOGNhYWM,Markus Reiter,Markus Reiter,Make `Tap::new` private.,https://api.github.com/repos/Homebrew/brew/git/commits/e3a102efd4171fdc7c228c930bf1a819a838caac,2024-03-06
C_kwDOAyxcHdoAKGE4NTFiYjg2ZWZmZGM3ZWNkN2ViNTc4YjNhNDM2OWZjOGY2YmFmNDM,Markus Reiter,Markus Reiter,Add type signature for `Tap::fetch`.,https://api.github.com/repos/Homebrew/brew/git/commits/a851bb86effdc7ecd7eb578b3a4369fc8f6baf43,2024-02-23
C_kwDOAyxcHdoAKGE4NjA5NGQ3OTRkZTcxNWZlYjQwY2ZjNjYxYjQxMzkxY2M1OWRlNWQ,Kevin,GitHub,"Merge pull request #16808 from reitermarkus/tap-sig-alias-table

Simplify `Tap#alias_table`.",https://api.github.com/repos/Homebrew/brew/git/commits/a86094d794de715feb40cfc661b41391cc59de5d,2024-03-05
C_kwDOAyxcHdoAKGE5ZjY1NWI1MTVhNTQ0NWU2NmZlYjE1M2M3MGMxNWQ3Nzk5YTJmMWI,Mike McQuaid,GitHub,"Merge pull request #16811 from reitermarkus/tapconfig-sig

Add type signatures for `TapConfig`.",https://api.github.com/repos/Homebrew/brew/git/commits/a9f655b515a5445e66feb153c70c15d7799a2f1b,2024-03-04
C_kwDOAyxcHdoAKDAwZDY5Mjg0ZTRmOWM5ODAwNWUwMmM5NmE5YzAxMzBiN2Y1MmNiMjI,Markus Reiter,Markus Reiter,Add type signatures for `TapConfig`.,https://api.github.com/repos/Homebrew/brew/git/commits/00d69284e4f9c98005e02c96a9c0130b7f52cb22,2024-02-23
C_kwDOAyxcHdoAKDFhMTMwOTdhODY2ZTRlMmNmZmQ0ZWE2ZTExZGJlMDcyNjU5ZmI2ZDI,Markus Reiter,Markus Reiter,Actually cache `Tap#pypi_formula_mappings`.,https://api.github.com/repos/Homebrew/brew/git/commits/1a13097a866e4e2cffd4ea6e11dbe072659fb6d2,2024-02-23
C_kwDOAyxcHdoAKDM0YWYzMWEwNWRhMTA5YWZmNTE0NjNlMjlmNjViNGMyNDY5ZjBiN2E,Markus Reiter,Markus Reiter,Actually cache `Tap#style_exceptions`.,https://api.github.com/repos/Homebrew/brew/git/commits/34af31a05da109aff51463e29f65b4c2469f0b7a,2024-02-23
C_kwDOAyxcHdoAKDllOGFjYjYzMTI4NTVhZjRiNTExZTQ5Y2E2ZGRkMjRjYjM0NTQ1NDA,Markus Reiter,Markus Reiter,Actually cache `Tap#audit_exceptions`.,https://api.github.com/repos/Homebrew/brew/git/commits/9e8acb6312855af4b511e49ca6ddd24cb3454540,2024-02-23
C_kwDOAyxcHdoAKDg5MGJlYzY1MTVhYmU3ZGI5OTliMzUzZGJmYTMwMDg4OWFjN2U3NTk,Markus Reiter,Markus Reiter,Simplify `Tap#alias_reverse_table`.,https://api.github.com/repos/Homebrew/brew/git/commits/890bec6515abe7db999b353dbfa300889ac7e759,2024-02-23
C_kwDOAyxcHdoAKDA1OTJmN2FjMDcyYzBiMTA0ZDA4MWViNjE3ZDY2ZmQzMDg3NWVjNWY,Markus Reiter,Markus Reiter,Simplify `Tap#alias_table`.,https://api.github.com/repos/Homebrew/brew/git/commits/0592f7ac072c0b104d081eb617d66fd30875ec5f,2024-02-23
C_kwDOAyxcHdoAKDhkNGU4NDE5NjU4MzdlNTdmOTk4YTZlZjFhMDZjMzY1ZWIwMmFiYWI,Mike McQuaid,GitHub,"Merge pull request #16778 from reitermarkus/tap-sig-4

Simplify `Tap#custom_remote?`.",https://api.github.com/repos/Homebrew/brew/git/commits/8d4e841965837e57f998a6ef1a06c365eb02abab,2024-03-04
C_kwDOAyxcHdoAKGFiYzU5MWU3MDI2MjBhMjZhN2M2YWE2NzEwYzkwNDMzZjM4YjU5ZTM,Markus Reiter,Markus Reiter,Simplify `Tap#custom_remote?`.,https://api.github.com/repos/Homebrew/brew/git/commits/abc591e702620a26a7c6aa6710c90433f38b59e3,2024-02-23
C_kwDOAyxcHdoAKGI0MTY3Zjk3ZDY5NWZjNDBhMDlhZjJhNTU5NDYwMmQxZjdiYjNjOGY,Markus Reiter,Markus Reiter,Simplify `Tap#remote_repo`.,https://api.github.com/repos/Homebrew/brew/git/commits/b4167f97d695fc40a09af2a5594602d1f7bb3c8f,2024-02-23
C_kwDOAyxcHdoAKDcyZjgzOTkxMTA4NzE3YTM1ZDJkMDY4YmZhYjUzZWZlMmEwZWI5ZTQ,Michael Cho,Michael Cho,"formula_auditor: move out synced_versions_formulae logic

* tap: take ownership of synced_versions_formulae.json
* formula: add synced_with_other_formulae? logic

Signed-off-by: Michael Cho <michael@michaelcho.dev>",https://api.github.com/repos/Homebrew/brew/git/commits/72f83991108717a35d2d068bfab53efe2a0eb9e4,2024-03-03
C_kwDOAyxcHdoAKGZiMDU1ZjdhYWYxMmI1NDY5YmQ0MWFhOGEyODYzMzRhZGE1NTIzZGM,apainintheneck,apainintheneck,"tap: revert caching `Tap.reverse_tap_migrations_renames`

This could cause problems if a tap is installed during the lifetime
of the program which happens occasionally with `Tap#ensure_installed!`.

It also seems to be slow mainly because of intermediate arrays and
Pathname objects that get created in `Tap.each`. Maybe that should
be optimized instead.",https://api.github.com/repos/Homebrew/brew/git/commits/fb055f7aaf12b5469bd41aa8a286334ada5523dc,2024-03-02
C_kwDOAyxcHdoAKDJkYTFjOTNkZjdkOTM5YmU3NWI1YzRjOTQzMmFhYWU1ZDE0MWIwMjQ,apainintheneck,apainintheneck,"tap: memoize Tap.reverse_tap_migrations_renames

This should be a relatively small hash but it gets recalculated
every time we call Cask#oldnames or Formula#oldnames which ends
up being a lot if you run certain commands with --eval-all.

For example, when running the following, it took 10% of the total
runtime.

```
brew deps --casks --eval-all
```",https://api.github.com/repos/Homebrew/brew/git/commits/2da1c93df7d939be75b5c4c9432aaae5d141b024,2024-03-02
C_kwDOAyxcHdoAKDk5ZDUyMDBkYjNhZDMxNGNlNjMxNjAxNTAwMTk5ZDI0MDc0MmViOGQ,apainintheneck,apainintheneck,"tap: fix performance regression in *_files_by_name

We essentially stopped caching these accidentally and they get
called every time we try to load a cask or formula from the API.
It gets really, really, really slow.

I ran `brew deps --casks --eval-all` before and after the changes.

I let it run for 3 minutes before killing it. No output had been
printed to the screen.

It finished printing all output (pages and pages of it) in less
than a minute.

---

This should match the caching behavior we had before the
recent changes in these two PRs.

- https://github.com/Homebrew/brew/pull/16777
- https://github.com/Homebrew/brew/pull/16775",https://api.github.com/repos/Homebrew/brew/git/commits/99d5200db3ad314ce631601500199d240742eb8d,2024-03-02
C_kwDOAyxcHdoAKDM4YjY3MWQ4YmJhZmQ3NjJlOWNhNDcyYjJlODVjYjlmZDk4N2NiMWY,Ruoyu Zhong,GitHub,"Merge pull request #16750 from iMichka/autobump

bump-formula|cask-pr: do not allow to bump autobumped packages",https://api.github.com/repos/Homebrew/brew/git/commits/38b671d8bbafd762e9ca472b2e85cb9fd987cb1f,2024-03-01
C_kwDOAyxcHdoAKDM4NzMzMmFiNjg2ZWNlZGFlM2ZlYzE0MDRkNDRlMDI2ZWU5ZWIxNDk,Mike McQuaid,GitHub,"Merge pull request #16782 from reitermarkus/tap-sig-5

Rename `Tap#reverse_cask_renames` to `Tap#cask_reverse_renames`.",https://api.github.com/repos/Homebrew/brew/git/commits/387332ab686ecedae3fec1404d44e026ee9eb149,2024-03-01
C_kwDOAyxcHdoAKDZjNmM0MThkZmZlNmEyMjdkMzI2NTE0ODkxZjI3YjRiOTk0ZWIzMTc,Mike McQuaid,GitHub,"Merge pull request #16785 from reitermarkus/tap-sig-remote

Actually return `super` in `CoreTap#remote`.",https://api.github.com/repos/Homebrew/brew/git/commits/6c6c418dffe6a227d326514891f27b4b994eb317,2024-03-01
C_kwDOAyxcHdoAKDU2YjM5ODJlN2EyZTFhZmZiNTY4YTEwZDk3ODE1ZTFiODk3Nzk5MGU,Mike McQuaid,GitHub,"Merge pull request #16784 from reitermarkus/tap-sig-7

Add signature for `Tap#config`.",https://api.github.com/repos/Homebrew/brew/git/commits/56b3982e7a2e1affb568a10d97815e1b8977990e,2024-03-01
C_kwDOAyxcHdoAKDU2N2VhNDRjOTlkZGNmNTVmMDNmNWQ1YmM5ZTFjN2UxZDkzNDQ4NWI,Markus Reiter,Markus Reiter,Actually return `super` in `CoreTap#remote`.,https://api.github.com/repos/Homebrew/brew/git/commits/567ea44c99ddcf55f03f5d5bc9e1c7e1d934485b,2024-02-23
C_kwDOAyxcHdoAKDA5NjZkMmNkOGZmMThkMWQ4M2ZkNjNkOGI4Y2JjZTFjYjdiMWYwOTQ,Markus Reiter,Markus Reiter,Add signature for `Tap#config`.,https://api.github.com/repos/Homebrew/brew/git/commits/0966d2cd8ff18d1d83fd63d8b8cbce1cb7b1f094,2024-02-23
C_kwDOAyxcHdoAKDAxMTMzNzY5YmFhOWExN2Y0MDNhNDYxNDU5ZDgyODllYmZhYzQzNjA,Markus Reiter,Markus Reiter,Clear cache for `Tap#formula_reverse_renames`.,https://api.github.com/repos/Homebrew/brew/git/commits/01133769baa9a17f403a461459d8289ebfac4360,2024-02-23
C_kwDOAyxcHdoAKGMzYzU0MzdjNGYzNDQ0YTk3MWI3OWFmYWNmYmI0MWQyOGY1NmY4MTY,Markus Reiter,Markus Reiter,Rename `Tap#reverse_cask_renames` to `Tap#cask_reverse_renames`.,https://api.github.com/repos/Homebrew/brew/git/commits/c3c5437c4f3444a971b79afacfbb41d28f56f816,2024-02-23
C_kwDOAyxcHdoAKGY5NjI5MGViMzliOTk4NWFmMDE2ODNiNGQ0NzliNjMzMzhjMWU0YjA,Michka Popoff,Mike McQuaid,"bump-formula|cask-pr: do not allow to bump autobumped packages

Avoids:
- Bumping stuff by mistake that will get autobumped anyway
- Abusing the system to get ""free"" commits",https://api.github.com/repos/Homebrew/brew/git/commits/f96290eb39b9985af01683b4d479b63338c1e4b0,2024-03-01
C_kwDOAyxcHdoAKGYxZWVhNjQ1MjMwNGRhZjA4YWQ1ZDUyZTEyMTlkNzE3NWVmNDA3YjI,Mike McQuaid,GitHub,"Merge pull request #16779 from reitermarkus/fix-load-from-path

Fix loading casks/formulae from relative paths.",https://api.github.com/repos/Homebrew/brew/git/commits/f1eea6452304daf08ad5d52e1219d7175ef407b2,2024-03-01
C_kwDOAyxcHdoAKDBlMWMxZTM0MzVlODczZjU2MTYzYjBmZjU0NGY5NDFmMTk5NDA3MWQ,Mike McQuaid,GitHub,"Merge pull request #16777 from reitermarkus/tap-sig-3

Simplify `Tap#formula_files_by_name`.",https://api.github.com/repos/Homebrew/brew/git/commits/0e1c1e3435e873f56163b0ff544f941f1994071d,2024-03-01
C_kwDOAyxcHdoAKDNkYTBmOGM0YTY1MGExMDc3NjFiOGE3ODI0YmE1YjE3YzY2ZDc1YjQ,Markus Reiter,Markus Reiter,Fix loading casks/formulae from relative paths.,https://api.github.com/repos/Homebrew/brew/git/commits/3da0f8c4a650a107761b8a7824ba5b17c66d75b4,2024-03-01
C_kwDOAyxcHdoAKDJhNzhlYmExYWRlYzljOWRjMzUxMTc3ZGNiZDYyNTJlYmM4ZDI0OWM,Markus Reiter,Markus Reiter,Simplify `Tap#formula_files_by_name`.,https://api.github.com/repos/Homebrew/brew/git/commits/2a78eba1adec9c9dc351177dcbd6252ebc8d249c,2024-02-23
C_kwDOAyxcHdoAKDc1NWM4YWVjYWQyNzlhMTE0NzgwNmNkZjZlMjM5MjEyYTc3ZDU1ZGI,Markus Reiter,Markus Reiter,Simplify `Tap#cask_files_by_name`.,https://api.github.com/repos/Homebrew/brew/git/commits/755c8aecad279a1147806cdf6e239212a77d55db,2024-02-23
C_kwDOAyxcHdoAKDhhODQ2ZmIxYzIxYjVjNDhjM2JmNDJlZDAyMzQ2NjdlYjVkYTA0ZjM,Mike McQuaid,GitHub,"Merge pull request #16766 from reitermarkus/tap-installed

Only show installed taps in `brew tap` output.",https://api.github.com/repos/Homebrew/brew/git/commits/8a846fb1c21b5c48c3bf42ed0234667eb5da04f3,2024-02-29
C_kwDOAyxcHdoAKGUwOGU4NzM5MjFhNGQ0NDJiOWQ4MTE1ZWFiZDc1NWRiOWMzYzhhYTQ,Markus Reiter,Markus Reiter,Only show installed taps in `brew tap` output.,https://api.github.com/repos/Homebrew/brew/git/commits/e08e873921a4d442b9d8115eabd755db9c3c8aa4,2024-02-28
C_kwDOAyxcHdoAKGJmZTVlNDNmZjRlNzBiNWRmNzgzMmFlMDdhZmM2OTA3ZDJlZmYzNDY,apainintheneck,apainintheneck,"api/formula: Fix failing specs

- clear the formula API cache
- make the API cache directory
- fix stubbed return values (thanks Sorbet!)",https://api.github.com/repos/Homebrew/brew/git/commits/bfe5e43ff4e70b5df7832ae07afc6907d2eff346,2024-02-25
C_kwDOAyxcHdoAKGNlZmQzMjczY2M1ZDM3NTQwZTQ3ODlmZmJmOThmYjU0YmRiMTgyZTI,apainintheneck,apainintheneck,"tap: Add helper to generate core formula API hash

This abstracts away this helper to make it easier to test and
reason about.",https://api.github.com/repos/Homebrew/brew/git/commits/cefd3273cc5d37540e4789ffbf98fb54bdb182e2,2024-02-17
C_kwDOAyxcHdoAKGQ2NGRlNDBlNTIzODdhMGUwYzhmMWQ2Nzc5MWY3MThiOTk2OGE4MzA,apainintheneck,apainintheneck,Update api code to load internal JSON v3 file,https://api.github.com/repos/Homebrew/brew/git/commits/d64de40e52387a0e0c8f1d67791f718b9968a830,2024-02-11
C_kwDOAyxcHdoAKDEzMmE4N2FmZjVlYWFmMWNkZWI4ZDE2YzA0ZmU2YjQ5YTNmYThjNzM,Markus Reiter,Markus Reiter,Rename `Tap#repo_var` to `Tap#repo_var_suffix`.,https://api.github.com/repos/Homebrew/brew/git/commits/132a87aff5eaaf1cdeb8d16c04fe6b49a3fa8c73,2024-02-15
C_kwDOAyxcHdoAKGFiMjdlZmJkOWRkNzM3OTUzOTM5YmE4NTIxMmVlZDZiYmViNDllMDA,Markus Reiter,Markus Reiter,Make `Tap::each` respect the API.,https://api.github.com/repos/Homebrew/brew/git/commits/ab27efbd9dd737953939ba85212eed6bbeb49e00,2024-02-20
C_kwDOAyxcHdoAKDg5ZmQ2OTY0ZjkyNDFhMGM0MGJiMmU5OTdmZTYxOWMwMzJlMzQyNDg,Mike McQuaid,GitHub,"Merge pull request #16715 from reitermarkus/tap-ensure-installed

Clean up `Tap#ensure_installed!` usage.",https://api.github.com/repos/Homebrew/brew/git/commits/89fd6964f9241a0c40bb2e997fe619c032e34248,2024-02-22
C_kwDOAyxcHdoAKDY4OWI3NmNiYWQ2OWE4ZGJiMjhjODMyYjVjMTg2YzY2Nzc5ODA4ZjU,Mike McQuaid,GitHub,"Merge pull request #16714 from reitermarkus/tap-cask-files

Support `Tap#cask_files` when using API.",https://api.github.com/repos/Homebrew/brew/git/commits/689b76cbad69a8dbb28c832b5c186c66779808f5,2024-02-22
C_kwDOAyxcHdoAKDlmNWUxZjI4NzA1MzU0YWZiNjdlMDJjNTUyMjE5YWU3YTliYjA1YWQ,Markus Reiter,Markus Reiter,Clean up `Tap#ensure_installed!` usage.,https://api.github.com/repos/Homebrew/brew/git/commits/9f5e1f28705354afb67e02c552219ae7a9bb05ad,2024-02-20
C_kwDOAyxcHdoAKDJkNDFmZThmZWJkZTY1ZGFiZTRjODYyNmRlMTM0ZTNkNmEyYjc1ZjU,Markus Reiter,Markus Reiter,Support `Tap#formula_files` when using API.,https://api.github.com/repos/Homebrew/brew/git/commits/2d41fe8febde65dabe4c8626de134e3d6a2b75f5,2024-02-20
C_kwDOAyxcHdoAKDRjZjBmNzkzNjgwNmFjNTJhODQ4ZjI0MTc5MzU5OTU1MWNhZTk1NjI,Markus Reiter,Markus Reiter,Support `Tap#cask_files` when using API.,https://api.github.com/repos/Homebrew/brew/git/commits/4cf0f7936806ac52a848f241793599551cae9562,2024-02-20
C_kwDOAyxcHdoAKGU5NjMxM2Y2ZWRkYmQwZDUxNmY2ZmZmNzlmN2M3MTdlZWQ0ZGIzMDQ,apainintheneck,apainintheneck,"formulary_spec: update API tests to avoid mocking

Stop mocking the formulary loader method. We just need to set the
environment variable so that it knows to load things from the API.

Fix spec that doesn't work with the `CoreTap.formula_names`.
That method assumes that we always have a valid `ruby_source_path`
in the API JSON even though that was optional for a while after
launching the API if my memory serves me. It's probably fine
to assume this should always be set though and I changed it to use
`Hash#fetch` to give use better error messages if something goes wrong in the future.

Remove unused `allow(x).to receive(y).and_call_original` in tap spec.",https://api.github.com/repos/Homebrew/brew/git/commits/e96313f6eddbd0d516f6fff79f7c717eed4db304,2024-02-17
C_kwDOAyxcHdoAKGFhZjM5YWE5MGI1ZjgyNzRmZTA5NjIwMjcyNGYyMWI0MTVkN2E3ZWI,Markus Reiter,Markus Reiter,Fix `Tap#alias_table` when using the API.,https://api.github.com/repos/Homebrew/brew/git/commits/aaf39aa90b5f8274fe096202724f21b415d7a7eb,2024-02-16
C_kwDOAyxcHdoAKGEzYTFiNGMyNTM2MTRjNDA5ZTE0NjM5ZTNiYTNlMDliNzViMWU4ZWI,Markus Reiter,Markus Reiter,Check tap migrations for renames.,https://api.github.com/repos/Homebrew/brew/git/commits/a3a1b4c253614c409e14639e3ba3e09b75b1e8eb,2024-02-13
C_kwDOAyxcHdoAKDNmZGJhNTMyYTJiMTc2YmUxYjMyYWRkODg0OTkxNDcxNTI0MzNhNDA,Patrick Linnane,Patrick Linnane,"various: fix miscellaneous typos

Signed-off-by: Patrick Linnane <patrick@linnane.io>",https://api.github.com/repos/Homebrew/brew/git/commits/3fdba532a2b176be1b32add88499147152433a40,2024-01-12
C_kwDOAyxcHdoAKGI0MjI1NmQyODY3N2JhMWYzZWJmNDNlNjg1Yzk2NGY2OWMwZTlkYmU,Bo Anderson,Bo Anderson,"Deprecate, disable & delete code for Homebrew 4.2.0",https://api.github.com/repos/Homebrew/brew/git/commits/b42256d28677ba1f3ebf43e685c964f69c0e9dbe,2023-12-07
C_kwDOAyxcHdoAKDVmOTVjYTcyNTkyMzg5MGE3MjJiZTk5YTFhMjliOTEyMmNmNGIyZGI,Bo Anderson,Bo Anderson,tap: don't display file info for uninstalled taps,https://api.github.com/repos/Homebrew/brew/git/commits/5f95ca725923890a722be99a1a29b9122cf4b2db,2023-11-25
C_kwDOAyxcHdoAKGIxZGRiMDU2ZGIxZmQ2NWYwOTRkZTgwYTIyOGQ4MWNkZDQzZTU5NTg,Bo Anderson,Bo Anderson,tap: optimise `CoreTap#formula_files_by_name`,https://api.github.com/repos/Homebrew/brew/git/commits/b1ddb056db1fd65f094de80a228d81cdd43e5958,2023-11-18
C_kwDOAyxcHdoAKDM0ZTRlYzI0NjBkOTYwYjVmY2FiNzkxZTc2ZjNiMmI4ZTczN2U0MmQ,Bo Anderson,Bo Anderson,tap: fix repair not working in some cases,https://api.github.com/repos/Homebrew/brew/git/commits/34e4ec2460d960b5fcab791e76f3b2b8e737e42d,2023-11-05
C_kwDOAyxcHdoAKDBjMDhhM2NjY2I2Y2UwNDA3ZmUyZmYxMzY3NWNkMjZiOTU5ZTFjMTI,Bo Anderson,Bo Anderson,Improve performance of `Formula#to_hash`,https://api.github.com/repos/Homebrew/brew/git/commits/0c08a3cccb6ce0407fe2ff13675cd26b959e1c12,2023-09-28
C_kwDOAyxcHdoAKDU3NjBhZTRmYjIzZGU3MTc0NDVlYjRmZGQwODk4YTU4YWZmMDI1MzI,apainintheneck,apainintheneck,"cmd/readall: Cleanup todos

- keep running the command against all os/arch combinations
  as the default
- remove todos and deprecations related to changing the behavior
- create constants for os/arch combinations",https://api.github.com/repos/Homebrew/brew/git/commits/5760ae4fb23de717445eb4fdd0898a58aff02532,2023-09-20
C_kwDOAyxcHdoAKDdlMDVhOWI1NzQ0Mjc1NGExZmM1Y2UxYzY0Y2IzNTYwMWM4M2FiYTc,apainintheneck,apainintheneck,"cmd/audit: improve performance of versioned formula names

There is a check for other versioned formula with the same name
in the file audit. This just memoizes all of the versioned
formulae in a tap during the first call and then uses that much
shorter list everytime it checks for things.",https://api.github.com/repos/Homebrew/brew/git/commits/7e05a9b57442754a1fc5ce1c64cb35601c83aba7,2023-09-15
C_kwDOAyxcHdoAKDkzMWY3NjI1OTgyZmVhYWY5YTczODJkYmZjYjg0ZGIyYzY2YTMzMzM,Eric Knibbe,Eric Knibbe,docs+rubydoc: various grammar/wording fixes,https://api.github.com/repos/Homebrew/brew/git/commits/931f7625982feaaf9a7382dbfcb84db2c66a3333,2023-09-08
C_kwDOAyxcHdoAKDIyNTUzY2QzNGFkOThhZDRmMjY4MDk4OGRmZTE0NTViMmE1ZTE1ZGE,Mike McQuaid,Mike McQuaid,"Fix cask sharding issues

- Fix cask info output being incorrect
- Improve some code referring to casks as formulae
- Move livecheck cask fixtures to not shadow existing names
- Adjust the cask tap symlinking logic to make handling outdated
  shadowed casks significantly easier
- Fix various flaky tests caused by casks sharding logic
- Prefer longer paths when there's multiple formulae or casks in a tap
  with the same name rather than always using the first",https://api.github.com/repos/Homebrew/brew/git/commits/22553cd34ad98ad4f2680988dfe1455b2a5e15da,2023-08-10
C_kwDOAyxcHdoAKGNmNzFiNWIzZWEzNGQyN2MwY2QxNDcyYjczZDA0NGE2NmU5MjEwZWI,Mike McQuaid,Mike McQuaid,"tap: always create new casks in subdirectory.

For homebrew-cask, all casks should now be created in subdirectories,
even if that subdirectory doesn't yet exist.",https://api.github.com/repos/Homebrew/brew/git/commits/cf71b5b3ea34d27c0cd1472b73d044a66e9210eb,2023-08-09
C_kwDOAyxcHdoAKGIzYzMzZDM0YWIyM2ViYTllMGMzYWIzNGE0ZjllNjMyMzJkZDE3MDQ,Mike McQuaid,Mike McQuaid,"Various sharding fixes

- Load paths with no API when needed (e.g. for `brew edit`)
- Use no API mode for `brew log` as it's needed there
- Define sharding format for homebrew-cask and homebrew-core inside
  `Tap` methods
- Create new formulae/casks in location defined by these `Tap` methods
- Fix a bug in Formulary that made sharded formulae lookup less
  efficient (and possibly broke it for core and some API usage)
- Fix various other hardcoded Formula/Cask directory assumptions

Co-authored-by: Bo Anderson <mail@boanderson.me>",https://api.github.com/repos/Homebrew/brew/git/commits/b3c33d34ab23eba9e0c3ab34a4f9e63232dd1704,2023-08-04
C_kwDOAyxcHdoAKGI2YzQ5YjdhMmQzYmFmNTg3NDUyN2IxZTkyYjQzZTJjYWFkMGRiZTM,Eric Knibbe,Eric Knibbe,docs: assume core repositories are untapped,https://api.github.com/repos/Homebrew/brew/git/commits/b6c49b7a2d3baf5874527b1e92b43e2caad0dbe3,2023-07-24
C_kwDOAyxcHdoAKGQ0N2FhMTAzZDI2ZjM0OTYyNDRiYTlkOGI4NmQzNDdkNTM3N2FlZWM,EricFromCanada,EricFromCanada,cmd/tap: ensure remote exists before repairing,https://api.github.com/repos/Homebrew/brew/git/commits/d47aa103d26f3496244ba9d8b86d347d5377aeec,2023-07-23
C_kwDOAyxcHdoAKGJhMDJjNjY5ZTFjYzgyNDQ0YTYxMGRlOWY2NTJmMjY3MGY5ODZlMjk,Bo Anderson,Bo Anderson,Introduce CoreCaskTap class,https://api.github.com/repos/Homebrew/brew/git/commits/ba02c669e1cc82444a610de9f652f2670f986e29,2023-07-13
